freq,unit,sex,age,acl00,geo\TIME_PERIOD	2000 	2010 
A,PTP_RT,F,TOTAL,AC212,FR	2.9 	5.1 
A,PTP_RT,F,TOTAL,AC212,HU	: 	5.3 
A,PTP_RT,F,TOTAL,AC212,IT	3.7 	6.2 
A,PTP_RT,F,TOTAL,AC212,LT	2.6 	: 
A,PTP_RT,F,TOTAL,AC212,LU	: 	6.4 
A,PTP_RT,F,TOTAL,AC212,LV	2.6 	: 
A,PTP_RT,F,TOTAL,AC212,NL	: 	4.5 
A,PTP_RT,F,TOTAL,AC212,NO	3.5 	6.2 
A,PTP_RT,F,TOTAL,AC212,PL	4.1 	5.3 
A,PTP_RT,F,TOTAL,AC212,RO	: 	4.5 
A,PTP_RT,F,TOTAL,AC212,RS	: 	6.4 
A,PTP_RT,F,TOTAL,AC212,SI	5.6 	: 
A,PTP_RT,F,TOTAL,AC212,TR	: 	7.8 
A,PTP_RT,F,TOTAL,AC212,UK	2.0 	4.1 
A,PTP_RT,F,TOTAL,AC21A,AT	: 	4.5 
A,PTP_RT,F,TOTAL,AC21A,BE	3.9 	6.0 
A,PTP_RT,F,TOTAL,AC21A,BG	0.6 	: 
A,PTP_RT,F,TOTAL,AC21A,DE	1.9 	3.7 
A,PTP_RT,F,TOTAL,AC21A,EE	0.8 	3.8 
A,PTP_RT,F,TOTAL,AC21A,EL	: 	4.4 
A,PTP_RT,F,TOTAL,AC21A,ES	2.6 	4.3 
A,PTP_RT,F,TOTAL,AC21A,FI	3.2 	5.4 
A,PTP_RT,F,TOTAL,AC21A,FR	2.6 	5.0 
A,PTP_RT,F,TOTAL,AC21A,HU	: 	4.7 
A,PTP_RT,F,TOTAL,AC21A,IT	1.6 	4.2 
A,PTP_RT,F,TOTAL,AC21A,LT	2.1 	: 
A,PTP_RT,F,TOTAL,AC21A,LU	: 	5.2 
A,PTP_RT,F,TOTAL,AC21A,LV	3.1 	: 
A,PTP_RT,F,TOTAL,AC21A,NL	: 	5.0 
A,PTP_RT,F,TOTAL,AC21A,NO	4.1 	6.7 
A,PTP_RT,F,TOTAL,AC21A,PL	2.4 	4.3 
A,PTP_RT,F,TOTAL,AC21A,RO	: 	4.1 
A,PTP_RT,F,TOTAL,AC21A,RS	: 	4.2 
A,PTP_RT,F,TOTAL,AC21A,SI	2.8 	: 
A,PTP_RT,F,TOTAL,AC21A,TR	: 	5.5 
A,PTP_RT,F,TOTAL,AC21A,UK	1.5 	4.1 
A,PTP_RT,F,TOTAL,AC22,AT	: 	1.8 
A,PTP_RT,F,TOTAL,AC22,BE	2.5 	1.8 
A,PTP_RT,F,TOTAL,AC22,BG	0.3 	: 
A,PTP_RT,F,TOTAL,AC22,DE	3.2 	2.0 
A,PTP_RT,F,TOTAL,AC22,EE	1.6 	1.1 
A,PTP_RT,F,TOTAL,AC22,EL	: 	0.5 
A,PTP_RT,F,TOTAL,AC22,ES	3.9 	4.5 
A,PTP_RT,F,TOTAL,AC22,FI	1.4 	1.6 
A,PTP_RT,F,TOTAL,AC22,FR	1.3 	1.8 
A,PTP_RT,F,TOTAL,AC22,HU	: 	2.2 
A,PTP_RT,F,TOTAL,AC22,IT	0.5 	0.8 
A,PTP_RT,F,TOTAL,AC22,LT	1.0 	: 
A,PTP_RT,F,TOTAL,AC22,LU	: 	2.8 
A,PTP_RT,F,TOTAL,AC22,LV	1.0 	: 
A,PTP_RT,F,TOTAL,AC22,NL	: 	2.3 
A,PTP_RT,F,TOTAL,AC22,NO	: 	0.9 
A,PTP_RT,F,TOTAL,AC22,PL	1.2 	1.1 
A,PTP_RT,F,TOTAL,AC22,RO	: 	0.9 
A,PTP_RT,F,TOTAL,AC22,RS	: 	0.7 
A,PTP_RT,F,TOTAL,AC22,SI	0.9 	: 
A,PTP_RT,F,TOTAL,AC22,TR	: 	0.7 
A,PTP_RT,F,TOTAL,AC22,UK	1.7 	1.9 
A,PTP_RT,F,TOTAL,AC3,AT	: 	93.8 
A,PTP_RT,F,TOTAL,AC3,BE	96.7 	93.8 
A,PTP_RT,F,TOTAL,AC3,BG	96.7 	: 
A,PTP_RT,F,TOTAL,AC3,DE	96.8 	95.2 
A,PTP_RT,F,TOTAL,AC3,EE	97.8 	93.8 
A,PTP_RT,F,TOTAL,AC3,EL	: 	91.9 
A,PTP_RT,F,TOTAL,AC3,ES	95.6 	93.0 
A,PTP_RT,F,TOTAL,AC3,FI	98.4 	96.0 
A,PTP_RT,F,TOTAL,AC3,FR	97.0 	93.6 
A,PTP_RT,F,TOTAL,AC3,HU	: 	96.3 
A,PTP_RT,F,TOTAL,AC3,IT	95.6 	92.7 
A,PTP_RT,F,TOTAL,AC3,LT	97.9 	: 
A,PTP_RT,F,TOTAL,AC3,LU	: 	92.4 
A,PTP_RT,F,TOTAL,AC3,LV	95.2 	: 
A,PTP_RT,F,TOTAL,AC3,NL	: 	94.7 
A,PTP_RT,F,TOTAL,AC3,NO	98.5 	96.3 
A,PTP_RT,F,TOTAL,AC3,PL	98.4 	96.7 
A,PTP_RT,F,TOTAL,AC3,RO	: 	93.7 
A,PTP_RT,F,TOTAL,AC3,RS	: 	94.7 
A,PTP_RT,F,TOTAL,AC3,SI	97.2 	: 
A,PTP_RT,F,TOTAL,AC3,TR	: 	92.3 
A,PTP_RT,F,TOTAL,AC3,UK	97.2 	95.2 
A,PTP_RT,F,TOTAL,AC313,AT	: 	49.0 
A,PTP_RT,F,TOTAL,AC313,BE	60.5 	61.7 
A,PTP_RT,F,TOTAL,AC313,BG	79.1 	: 
A,PTP_RT,F,TOTAL,AC313,DE	59.2 	46.0 
A,PTP_RT,F,TOTAL,AC313,EE	72.7 	54.7 
A,PTP_RT,F,TOTAL,AC313,EL	: 	70.9 
A,PTP_RT,F,TOTAL,AC313,ES	65.6 	60.5 
A,PTP_RT,F,TOTAL,AC313,FI	57.9 	53.2 
A,PTP_RT,F,TOTAL,AC313,FR	62.8 	44.4 
A,PTP_RT,F,TOTAL,AC313,HU	: 	72.2 
A,PTP_RT,F,TOTAL,AC313,IT	68.9 	54.0 
A,PTP_RT,F,TOTAL,AC313,LT	68.7 	: 
A,PTP_RT,F,TOTAL,AC313,LU	: 	57.5 
A,PTP_RT,F,TOTAL,AC313,LV	63.3 	: 
A,PTP_RT,F,TOTAL,AC313,NL	: 	54.1 
A,PTP_RT,F,TOTAL,AC313,NO	66.2 	57.5 
A,PTP_RT,F,TOTAL,AC313,PL	76.3 	64.4 
A,PTP_RT,F,TOTAL,AC313,RO	: 	75.9 
A,PTP_RT,F,TOTAL,AC313,RS	: 	73.0 
A,PTP_RT,F,TOTAL,AC313,SI	71.4 	: 
A,PTP_RT,F,TOTAL,AC313,TR	: 	72.3 
A,PTP_RT,F,TOTAL,AC313,UK	62.0 	47.8 
A,PTP_RT,F,TOTAL,AC31A,AT	: 	77.8 
A,PTP_RT,F,TOTAL,AC31A,BE	83.6 	73.3 
A,PTP_RT,F,TOTAL,AC31A,BG	88.2 	: 
A,PTP_RT,F,TOTAL,AC31A,DE	80.1 	74.7 
A,PTP_RT,F,TOTAL,AC31A,EE	90.2 	82.1 
A,PTP_RT,F,TOTAL,AC31A,EL	: 	82.3 
A,PTP_RT,F,TOTAL,AC31A,ES	87.0 	78.5 
A,PTP_RT,F,TOTAL,AC31A,FI	86.2 	82.1 
A,PTP_RT,F,TOTAL,AC31A,FR	83.0 	77.6 
A,PTP_RT,F,TOTAL,AC31A,HU	: 	82.7 
A,PTP_RT,F,TOTAL,AC31A,IT	86.1 	84.6 
A,PTP_RT,F,TOTAL,AC31A,LT	90.3 	: 
A,PTP_RT,F,TOTAL,AC31A,LU	: 	75.2 
A,PTP_RT,F,TOTAL,AC31A,LV	84.2 	: 
A,PTP_RT,F,TOTAL,AC31A,NL	: 	75.1 
A,PTP_RT,F,TOTAL,AC31A,NO	87.6 	81.3 
A,PTP_RT,F,TOTAL,AC31A,PL	94.0 	88.0 
A,PTP_RT,F,TOTAL,AC31A,RO	: 	82.6 
A,PTP_RT,F,TOTAL,AC31A,RS	: 	84.5 
