freq,unit,sex,wstatus,acl00,geo\TIME_PERIOD	2000 	2010 
A,PTP_RT,T,NEMP,AC01,NO	100.0 	100 
A,PTP_RT,T,NEMP,AC01,PL	100.0 	100 
A,PTP_RT,T,NEMP,AC01,RO	: 	100 
A,PTP_RT,T,NEMP,AC01,RS	: 	100 
A,PTP_RT,T,NEMP,AC01,SI	100.0 	: 
A,PTP_RT,T,NEMP,AC01,TR	: 	100 
A,PTP_RT,T,NEMP,AC01,UK	100.0 	99.4 
A,PTP_RT,T,NEMP,AC02,AT	: 	99.1 
A,PTP_RT,T,NEMP,AC02,BE	99.8 	100 
A,PTP_RT,T,NEMP,AC02,BG	99.9 	: 
A,PTP_RT,T,NEMP,AC02,DE	: 	99.0 
A,PTP_RT,T,NEMP,AC02,EE	99.4 	99.3 
A,PTP_RT,T,NEMP,AC02,EL	: 	99.7 
A,PTP_RT,T,NEMP,AC02,ES	99.9 	100 
A,PTP_RT,T,NEMP,AC02,FI	99.1 	99.4 
A,PTP_RT,T,NEMP,AC02,FR	: 	99.3 
A,PTP_RT,T,NEMP,AC02,HU	: 	100 
A,PTP_RT,T,NEMP,AC02,IT	100.0 	100 
A,PTP_RT,T,NEMP,AC02,LT	100.0 	: 
A,PTP_RT,T,NEMP,AC02,LU	: 	99.7 
A,PTP_RT,T,NEMP,AC02,LV	99.4 	: 
A,PTP_RT,T,NEMP,AC02,NL	: 	98.7 
A,PTP_RT,T,NEMP,AC02,NO	99.4 	99.2 
A,PTP_RT,T,NEMP,AC02,PL	99.9 	99.7 
A,PTP_RT,T,NEMP,AC02,RO	: 	100 
A,PTP_RT,T,NEMP,AC02,RS	: 	99.6 
A,PTP_RT,T,NEMP,AC02,SI	99.7 	: 
A,PTP_RT,T,NEMP,AC02,TR	: 	99.7 
A,PTP_RT,T,NEMP,AC02,UK	98.7 	96.2 
A,PTP_RT,T,NEMP,AC03,AT	: 	95.3 
A,PTP_RT,T,NEMP,AC03,BE	97.0 	97.3 
A,PTP_RT,T,NEMP,AC03,BG	95.3 	: 
A,PTP_RT,T,NEMP,AC03,DE	: 	96.5 
A,PTP_RT,T,NEMP,AC03,EE	98.2 	95.9 
A,PTP_RT,T,NEMP,AC03,EL	: 	99.3 
A,PTP_RT,T,NEMP,AC03,ES	97.6 	97.0 
A,PTP_RT,T,NEMP,AC03,FI	90.7 	95.5 
A,PTP_RT,T,NEMP,AC03,FR	: 	93.5 
A,PTP_RT,T,NEMP,AC03,HU	: 	99.8 
A,PTP_RT,T,NEMP,AC03,IT	98.9 	96.9 
A,PTP_RT,T,NEMP,AC03,LT	99.1 	: 
A,PTP_RT,T,NEMP,AC03,LU	: 	97.8 
A,PTP_RT,T,NEMP,AC03,LV	87.8 	: 
A,PTP_RT,T,NEMP,AC03,NL	: 	97.6 
A,PTP_RT,T,NEMP,AC03,NO	97.6 	97.7 
A,PTP_RT,T,NEMP,AC03,PL	99.3 	98.8 
A,PTP_RT,T,NEMP,AC03,RO	: 	100 
A,PTP_RT,T,NEMP,AC03,RS	: 	96.8 
A,PTP_RT,T,NEMP,AC03,SI	95.2 	: 
A,PTP_RT,T,NEMP,AC03,TR	: 	90.5 
A,PTP_RT,T,NEMP,AC03,UK	95.2 	94.3 
A,PTP_RT,T,NEMP,AC1A,AT	: 	8.6 
A,PTP_RT,T,NEMP,AC1A,BE	3.0 	3.7 
A,PTP_RT,T,NEMP,AC1A,BG	1.6 	: 
A,PTP_RT,T,NEMP,AC1A,DE	: 	6.7 
A,PTP_RT,T,NEMP,AC1A,EE	4.8 	3.2 
A,PTP_RT,T,NEMP,AC1A,EL	: 	0.8 
A,PTP_RT,T,NEMP,AC1A,ES	1.4 	2.5 
A,PTP_RT,T,NEMP,AC1A,FI	1.6 	2.9 
A,PTP_RT,T,NEMP,AC1A,FR	: 	20.2 
A,PTP_RT,T,NEMP,AC1A,HU	: 	2.8 
A,PTP_RT,T,NEMP,AC1A,IT	1.7 	3.5 
A,PTP_RT,T,NEMP,AC1A,LT	0.8 	: 
A,PTP_RT,T,NEMP,AC1A,LU	: 	44.8 
A,PTP_RT,T,NEMP,AC1A,LV	8.8 	: 
A,PTP_RT,T,NEMP,AC1A,NL	: 	7.1 
A,PTP_RT,T,NEMP,AC1A,NO	5.6 	14.4 
A,PTP_RT,T,NEMP,AC1A,PL	1.6 	0.9 
A,PTP_RT,T,NEMP,AC1A,RO	: 	4.5 
A,PTP_RT,T,NEMP,AC1A,RS	: 	26.2 
A,PTP_RT,T,NEMP,AC1A,SI	7.1 	: 
A,PTP_RT,T,NEMP,AC1A,TR	: 	39.8 
A,PTP_RT,T,NEMP,AC1A,UK	3.8 	20.4 
A,PTP_RT,T,NEMP,AC1B,AT	: 	6.8 
A,PTP_RT,T,NEMP,AC1B,BE	1.0 	2.9 
A,PTP_RT,T,NEMP,AC1B,BG	1.8 	: 
A,PTP_RT,T,NEMP,AC1B,DE	: 	2.0 
A,PTP_RT,T,NEMP,AC1B,EE	2.8 	2.1 
A,PTP_RT,T,NEMP,AC1B,EL	: 	2.7 
A,PTP_RT,T,NEMP,AC1B,ES	1.8 	4.3 
A,PTP_RT,T,NEMP,AC1B,FI	1.2 	1.6 
A,PTP_RT,T,NEMP,AC1B,FR	: 	4.4 
A,PTP_RT,T,NEMP,AC1B,HU	: 	1.5 
A,PTP_RT,T,NEMP,AC1B,IT	1.1 	2.1 
A,PTP_RT,T,NEMP,AC1B,LT	1.5 	: 
A,PTP_RT,T,NEMP,AC1B,LU	: 	9.1 
A,PTP_RT,T,NEMP,AC1B,LV	2.6 	: 
A,PTP_RT,T,NEMP,AC1B,NL	: 	1.9 
A,PTP_RT,T,NEMP,AC1B,NO	0.9 	1.0 
A,PTP_RT,T,NEMP,AC1B,PL	2.1 	2.2 
A,PTP_RT,T,NEMP,AC1B,RO	: 	0.7 
A,PTP_RT,T,NEMP,AC1B,RS	: 	5.9 
A,PTP_RT,T,NEMP,AC1B,SI	1.4 	: 
A,PTP_RT,T,NEMP,AC1B,TR	: 	3.7 
A,PTP_RT,T,NEMP,AC1B,UK	1.6 	7.5 
A,PTP_RT,T,NEMP,AC1_TR,AT	: 	12.7 
A,PTP_RT,T,NEMP,AC1_TR,BE	3.9 	5.7 
A,PTP_RT,T,NEMP,AC1_TR,BG	3.4 	: 
A,PTP_RT,T,NEMP,AC1_TR,DE	: 	7.9 
A,PTP_RT,T,NEMP,AC1_TR,EE	6.8 	4.7 
A,PTP_RT,T,NEMP,AC1_TR,EL	: 	3.5 
A,PTP_RT,T,NEMP,AC1_TR,ES	3.1 	6.5 
A,PTP_RT,T,NEMP,AC1_TR,FI	2.5 	4.2 
A,PTP_RT,T,NEMP,AC1_TR,FR	: 	22.3 
A,PTP_RT,T,NEMP,AC1_TR,HU	: 	4.3 
A,PTP_RT,T,NEMP,AC1_TR,IT	2.6 	5.2 
A,PTP_RT,T,NEMP,AC1_TR,LT	2.3 	: 
A,PTP_RT,T,NEMP,AC1_TR,LU	: 	45.7 
A,PTP_RT,T,NEMP,AC1_TR,LV	10.3 	: 
A,PTP_RT,T,NEMP,AC1_TR,NL	: 	8.8 
A,PTP_RT,T,NEMP,AC1_TR,NO	5.6 	14.5 
A,PTP_RT,T,NEMP,AC1_TR,PL	3.7 	3.0 
A,PTP_RT,T,NEMP,AC1_TR,RO	: 	5.1 
A,PTP_RT,T,NEMP,AC1_TR,RS	: 	26.9 
A,PTP_RT,T,NEMP,AC1_TR,SI	7.8 	: 
A,PTP_RT,T,NEMP,AC1_TR,TR	: 	40.6 
A,PTP_RT,T,NEMP,AC1_TR,UK	4.7 	22.7 
A,PTP_RT,T,NEMP,AC2,AT	: 	7.7 
A,PTP_RT,T,NEMP,AC2,BE	9.3 	10.0 
A,PTP_RT,T,NEMP,AC2,BG	2.4 	: 
A,PTP_RT,T,NEMP,AC2,DE	: 	7.8 
A,PTP_RT,T,NEMP,AC2,EE	3.9 	5.4 
A,PTP_RT,T,NEMP,AC2,EL	: 	7.0 
A,PTP_RT,T,NEMP,AC2,ES	10.3 	8.8 
A,PTP_RT,T,NEMP,AC2,FI	9.3 	8.5 
A,PTP_RT,T,NEMP,AC2,FR	: 	8.0 
A,PTP_RT,T,NEMP,AC2,HU	: 	8.1 
A,PTP_RT,T,NEMP,AC2,IT	7.3 	7.4 
A,PTP_RT,T,NEMP,AC2,LT	6.6 	: 
A,PTP_RT,T,NEMP,AC2,LU	: 	5.1 
A,PTP_RT,T,NEMP,AC2,LV	5.3 	: 
A,PTP_RT,T,NEMP,AC2,NL	: 	8.6 
A,PTP_RT,T,NEMP,AC2,NO	8.7 	10.1 
A,PTP_RT,T,NEMP,AC2,PL	8.3 	6.0 
A,PTP_RT,T,NEMP,AC2,RO	: 	4.3 
A,PTP_RT,T,NEMP,AC2,RS	: 	5.2 
A,PTP_RT,T,NEMP,AC2,SI	11.0 	: 
A,PTP_RT,T,NEMP,AC2,TR	: 	4.8 
A,PTP_RT,T,NEMP,AC2,UK	5.1 	7.5 
A,PTP_RT,T,NEMP,AC212,AT	: 	5.5 
A,PTP_RT,T,NEMP,AC212,BE	4.9 	5.5 
A,PTP_RT,T,NEMP,AC212,BG	1.8 	: 
A,PTP_RT,T,NEMP,AC212,DE	: 	4.1 
A,PTP_RT,T,NEMP,AC212,EE	2.0 	3.1 
A,PTP_RT,T,NEMP,AC212,EL	: 	5.3 
A,PTP_RT,T,NEMP,AC212,ES	5.9 	3.3 
A,PTP_RT,T,NEMP,AC212,FI	5.0 	5.2 
A,PTP_RT,T,NEMP,AC212,FR	: 	4.0 
A,PTP_RT,T,NEMP,AC212,HU	: 	4.1 
A,PTP_RT,T,NEMP,AC212,IT	5.6 	5.8 
A,PTP_RT,T,NEMP,AC212,LT	4.2 	: 
A,PTP_RT,T,NEMP,AC212,LU	: 	2.9 
A,PTP_RT,T,NEMP,AC212,LV	3.4 	: 
A,PTP_RT,T,NEMP,AC212,NL	: 	3.9 
A,PTP_RT,T,NEMP,AC212,NO	5.1 	6.0 
A,PTP_RT,T,NEMP,AC212,PL	6.4 	3.8 
A,PTP_RT,T,NEMP,AC212,RO	: 	2.5 
A,PTP_RT,T,NEMP,AC212,RS	: 	4.2 
A,PTP_RT,T,NEMP,AC212,SI	8.8 	: 
A,PTP_RT,T,NEMP,AC212,TR	: 	3.2 
A,PTP_RT,T,NEMP,AC212,UK	2.4 	3.5 
A,PTP_RT,T,NEMP,AC21A,AT	: 	4.8 
A,PTP_RT,T,NEMP,AC21A,BE	4.6 	5.4 
A,PTP_RT,T,NEMP,AC21A,BG	1.1 	: 
A,PTP_RT,T,NEMP,AC21A,DE	: 	3.7 
A,PTP_RT,T,NEMP,AC21A,EE	1.8 	2.8 
A,PTP_RT,T,NEMP,AC21A,EL	: 	3.7 
A,PTP_RT,T,NEMP,AC21A,ES	4.4 	2.9 
A,PTP_RT,T,NEMP,AC21A,FI	5.9 	4.7 
A,PTP_RT,T,NEMP,AC21A,FR	: 	4.7 
A,PTP_RT,T,NEMP,AC21A,HU	: 	4.5 
A,PTP_RT,T,NEMP,AC21A,IT	2.8 	2.7 
A,PTP_RT,T,NEMP,AC21A,LT	4.8 	: 
A,PTP_RT,T,NEMP,AC21A,LU	: 	1.9 
A,PTP_RT,T,NEMP,AC21A,LV	4.1 	: 
A,PTP_RT,T,NEMP,AC21A,NL	: 	3.9 
A,PTP_RT,T,NEMP,AC21A,NO	6.4 	5.7 
A,PTP_RT,T,NEMP,AC21A,PL	4.1 	3.1 
A,PTP_RT,T,NEMP,AC21A,RO	: 	2.9 
A,PTP_RT,T,NEMP,AC21A,RS	: 	2.3 
A,PTP_RT,T,NEMP,AC21A,SI	4.9 	: 
A,PTP_RT,T,NEMP,AC21A,TR	: 	2.3 
A,PTP_RT,T,NEMP,AC21A,UK	2.3 	3.5 
A,PTP_RT,T,NEMP,AC22,AT	: 	1.0 
A,PTP_RT,T,NEMP,AC22,BE	2.5 	2.1 
A,PTP_RT,T,NEMP,AC22,BG	0.3 	: 
A,PTP_RT,T,NEMP,AC22,DE	: 	1.9 
A,PTP_RT,T,NEMP,AC22,EE	1.4 	1.2 
A,PTP_RT,T,NEMP,AC22,EL	: 	0.6 
A,PTP_RT,T,NEMP,AC22,ES	3.6 	4.9 
A,PTP_RT,T,NEMP,AC22,FI	1.5 	1.0 
A,PTP_RT,T,NEMP,AC22,FR	: 	1.6 
A,PTP_RT,T,NEMP,AC22,HU	: 	2.6 
A,PTP_RT,T,NEMP,AC22,IT	0.6 	0.9 
A,PTP_RT,T,NEMP,AC22,LT	0.5 	: 
A,PTP_RT,T,NEMP,AC22,LU	: 	1.8 
A,PTP_RT,T,NEMP,AC22,LV	0.5 	: 
A,PTP_RT,T,NEMP,AC22,NL	: 	3.0 
A,PTP_RT,T,NEMP,AC22,NO	: 	0.6 
A,PTP_RT,T,NEMP,AC22,PL	1.1 	1.1 
A,PTP_RT,T,NEMP,AC22,RO	: 	0.5 
A,PTP_RT,T,NEMP,AC22,RS	: 	0.4 
A,PTP_RT,T,NEMP,AC22,SI	1.1 	: 
A,PTP_RT,T,NEMP,AC22,TR	: 	0.5 
A,PTP_RT,T,NEMP,AC22,UK	1.6 	2.4 
A,PTP_RT,T,NEMP,AC3,AT	: 	93.7 
A,PTP_RT,T,NEMP,AC3,BE	95.0 	93.0 
A,PTP_RT,T,NEMP,AC3,BG	93.5 	: 
A,PTP_RT,T,NEMP,AC3,DE	: 	95.4 
A,PTP_RT,T,NEMP,AC3,EE	95.7 	93.4 
A,PTP_RT,T,NEMP,AC3,EL	: 	88.8 
A,PTP_RT,T,NEMP,AC3,ES	91.3 	89.9 
A,PTP_RT,T,NEMP,AC3,FI	96.1 	97.3 
A,PTP_RT,T,NEMP,AC3,FR	: 	89.2 
A,PTP_RT,T,NEMP,AC3,HU	: 	95.1 
A,PTP_RT,T,NEMP,AC3,IT	91.3 	90.2 
A,PTP_RT,T,NEMP,AC3,LT	95.6 	: 
A,PTP_RT,T,NEMP,AC3,LU	: 	87.4 
A,PTP_RT,T,NEMP,AC3,LV	90.9 	: 
A,PTP_RT,T,NEMP,AC3,NL	: 	94.9 
A,PTP_RT,T,NEMP,AC3,NO	97.1 	95.6 
A,PTP_RT,T,NEMP,AC3,PL	96.0 	96.4 
A,PTP_RT,T,NEMP,AC3,RO	: 	92.8 
A,PTP_RT,T,NEMP,AC3,RS	: 	89.4 
A,PTP_RT,T,NEMP,AC3,SI	93.3 	: 
A,PTP_RT,T,NEMP,AC3,TR	: 	74.3 
A,PTP_RT,T,NEMP,AC3,UK	96.8 	94.5 
A,PTP_RT,T,NEMP,AC313,AT	: 	45.8 
A,PTP_RT,T,NEMP,AC313,BE	58.7 	56.9 
A,PTP_RT,T,NEMP,AC313,BG	57.0 	: 
A,PTP_RT,T,NEMP,AC313,DE	: 	48.8 
A,PTP_RT,T,NEMP,AC313,EE	62.6 	47.4 
A,PTP_RT,T,NEMP,AC313,EL	: 	52.5 
A,PTP_RT,T,NEMP,AC313,ES	55.3 	51.6 
A,PTP_RT,T,NEMP,AC313,FI	50.2 	46.7 
A,PTP_RT,T,NEMP,AC313,FR	: 	36.8 
A,PTP_RT,T,NEMP,AC313,HU	: 	60.5 
A,PTP_RT,T,NEMP,AC313,IT	56.6 	44.8 
A,PTP_RT,T,NEMP,AC313,LT	56.2 	: 
A,PTP_RT,T,NEMP,AC313,LU	: 	44.8 
A,PTP_RT,T,NEMP,AC313,LV	51.3 	: 
A,PTP_RT,T,NEMP,AC313,NL	: 	54.9 
A,PTP_RT,T,NEMP,AC313,NO	61.0 	54.0 
A,PTP_RT,T,NEMP,AC313,PL	61.7 	60.2 
A,PTP_RT,T,NEMP,AC313,RO	: 	61.9 
A,PTP_RT,T,NEMP,AC313,RS	: 	49.0 
A,PTP_RT,T,NEMP,AC313,SI	52.5 	: 
A,PTP_RT,T,NEMP,AC313,TR	: 	42.6 
A,PTP_RT,T,NEMP,AC313,UK	62.3 	45.8 
A,PTP_RT,T,NEMP,AC31A,AT	: 	71.8 
A,PTP_RT,T,NEMP,AC31A,BE	75.2 	67.2 
A,PTP_RT,T,NEMP,AC31A,BG	66.5 	: 
A,PTP_RT,T,NEMP,AC31A,DE	: 	72.2 
A,PTP_RT,T,NEMP,AC31A,EE	77.8 	74.5 
A,PTP_RT,T,NEMP,AC31A,EL	: 	68.9 
A,PTP_RT,T,NEMP,AC31A,ES	76.7 	68.7 
A,PTP_RT,T,NEMP,AC31A,FI	78.1 	78.3 
A,PTP_RT,T,NEMP,AC31A,FR	: 	64.3 
A,PTP_RT,T,NEMP,AC31A,HU	: 	72.2 
A,PTP_RT,T,NEMP,AC31A,IT	70.6 	75.2 
A,PTP_RT,T,NEMP,AC31A,LT	77.1 	: 
A,PTP_RT,T,NEMP,AC31A,LU	: 	60.1 
A,PTP_RT,T,NEMP,AC31A,LV	70.7 	: 
A,PTP_RT,T,NEMP,AC31A,NL	: 	73.5 
A,PTP_RT,T,NEMP,AC31A,NO	82.5 	80.7 
A,PTP_RT,T,NEMP,AC31A,PL	83.0 	82.9 
A,PTP_RT,T,NEMP,AC31A,RO	: 	69.6 
A,PTP_RT,T,NEMP,AC31A,RS	: 	64.8 
A,PTP_RT,T,NEMP,AC31A,SI	68.4 	: 
A,PTP_RT,T,NEMP,AC31A,TR	: 	53.8 
A,PTP_RT,T,NEMP,AC31A,UK	84.5 	73.1 
A,PTP_RT,T,NEMP,AC321,AT	: 	58.9 
A,PTP_RT,T,NEMP,AC321,BE	43.2 	26.6 
A,PTP_RT,T,NEMP,AC321,BG	46.8 	: 
A,PTP_RT,T,NEMP,AC321,DE	: 	54.6 
A,PTP_RT,T,NEMP,AC321,EE	60.8 	44.2 
A,PTP_RT,T,NEMP,AC321,EL	: 	45.4 
A,PTP_RT,T,NEMP,AC321,ES	55.9 	46.3 
A,PTP_RT,T,NEMP,AC321,FI	52.3 	45.7 
A,PTP_RT,T,NEMP,AC321,FR	: 	50.2 
A,PTP_RT,T,NEMP,AC321,HU	: 	45.1 
A,PTP_RT,T,NEMP,AC321,IT	64.8 	63.3 
A,PTP_RT,T,NEMP,AC321,LT	67.0 	: 
A,PTP_RT,T,NEMP,AC321,LU	: 	22.1 
A,PTP_RT,T,NEMP,AC321,LV	46.3 	: 
A,PTP_RT,T,NEMP,AC321,NL	: 	46.6 
A,PTP_RT,T,NEMP,AC321,NO	56.6 	51.5 
A,PTP_RT,T,NEMP,AC321,PL	56.9 	54.4 
A,PTP_RT,T,NEMP,AC321,RO	: 	50.3 
A,PTP_RT,T,NEMP,AC321,RS	: 	45.8 
A,PTP_RT,T,NEMP,AC321,SI	51.8 	: 
A,PTP_RT,T,NEMP,AC321,TR	: 	39.8 
A,PTP_RT,T,NEMP,AC321,UK	57.5 	38.8 
A,PTP_RT,T,NEMP,AC32A,AT	: 	30.9 
A,PTP_RT,T,NEMP,AC32A,BE	49.9 	49.2 
A,PTP_RT,T,NEMP,AC32A,BG	41.5 	: 
A,PTP_RT,T,NEMP,AC32A,DE	: 	38.4 
A,PTP_RT,T,NEMP,AC32A,EE	37.7 	34.1 
A,PTP_RT,T,NEMP,AC32A,EL	: 	26.7 
A,PTP_RT,T,NEMP,AC32A,ES	29.2 	29.3 
A,PTP_RT,T,NEMP,AC32A,FI	57.2 	59.6 
A,PTP_RT,T,NEMP,AC32A,FR	: 	21.5 
A,PTP_RT,T,NEMP,AC32A,HU	: 	42.5 
A,PTP_RT,T,NEMP,AC32A,IT	21.0 	23.5 
A,PTP_RT,T,NEMP,AC32A,LT	50.1 	: 
A,PTP_RT,T,NEMP,AC32A,LU	: 	41.8 
A,PTP_RT,T,NEMP,AC32A,LV	41.9 	: 
A,PTP_RT,T,NEMP,AC32A,NL	: 	44.5 
A,PTP_RT,T,NEMP,AC32A,NO	10.4 	38.0 
A,PTP_RT,T,NEMP,AC32A,PL	44.7 	33.9 
A,PTP_RT,T,NEMP,AC32A,RO	: 	45.9 
A,PTP_RT,T,NEMP,AC32A,RS	: 	36.2 
A,PTP_RT,T,NEMP,AC32A,SI	41.6 	: 
A,PTP_RT,T,NEMP,AC32A,TR	: 	16.2 
A,PTP_RT,T,NEMP,AC32A,UK	37.4 	45.1 
A,PTP_RT,T,NEMP,AC331,AT	: 	23.0 
A,PTP_RT,T,NEMP,AC331,BE	18.8 	14.6 
A,PTP_RT,T,NEMP,AC331,BG	22.1 	: 
A,PTP_RT,T,NEMP,AC331,DE	: 	22.5 
A,PTP_RT,T,NEMP,AC331,EE	17.7 	9.2 
A,PTP_RT,T,NEMP,AC331,EL	: 	18.1 
A,PTP_RT,T,NEMP,AC331,ES	22.4 	18.8 
A,PTP_RT,T,NEMP,AC331,FI	24.7 	21.7 
A,PTP_RT,T,NEMP,AC331,FR	: 	11.1 
A,PTP_RT,T,NEMP,AC331,HU	: 	19.4 
A,PTP_RT,T,NEMP,AC331,IT	18.7 	16.7 
A,PTP_RT,T,NEMP,AC331,LT	17.6 	: 
A,PTP_RT,T,NEMP,AC331,LU	: 	14.8 
A,PTP_RT,T,NEMP,AC331,LV	12.1 	: 
A,PTP_RT,T,NEMP,AC331,NL	: 	24.9 
A,PTP_RT,T,NEMP,AC331,NO	24.4 	25.3 
A,PTP_RT,T,NEMP,AC331,PL	21.0 	17.7 
A,PTP_RT,T,NEMP,AC331,RO	: 	24.1 
A,PTP_RT,T,NEMP,AC331,RS	: 	16.8 
A,PTP_RT,T,NEMP,AC331,SI	15.1 	: 
A,PTP_RT,T,NEMP,AC331,TR	: 	9.8 
A,PTP_RT,T,NEMP,AC331,UK	25.4 	20.6 
A,PTP_RT,T,NEMP,AC332,AT	: 	21.2 
A,PTP_RT,T,NEMP,AC332,BE	19.6 	15.7 
A,PTP_RT,T,NEMP,AC332,BG	6.4 	: 
A,PTP_RT,T,NEMP,AC332,DE	: 	10.1 
A,PTP_RT,T,NEMP,AC332,EE	9.0 	4.9 
A,PTP_RT,T,NEMP,AC332,EL	: 	17.7 
A,PTP_RT,T,NEMP,AC332,ES	16.0 	11.7 
A,PTP_RT,T,NEMP,AC332,FI	8.5 	5.2 
A,PTP_RT,T,NEMP,AC332,FR	: 	10.1 
A,PTP_RT,T,NEMP,AC332,HU	: 	8.3 
A,PTP_RT,T,NEMP,AC332,IT	21.2 	18.6 
A,PTP_RT,T,NEMP,AC332,LT	5.5 	: 
A,PTP_RT,T,NEMP,AC332,LU	: 	18.4 
A,PTP_RT,T,NEMP,AC332,LV	5.1 	: 
A,PTP_RT,T,NEMP,AC332,NL	: 	7.8 
A,PTP_RT,T,NEMP,AC332,NO	9.1 	6.3 
A,PTP_RT,T,NEMP,AC332,PL	10.7 	9.3 
A,PTP_RT,T,NEMP,AC332,RO	: 	17.2 
A,PTP_RT,T,NEMP,AC332,RS	: 	11.4 
A,PTP_RT,T,NEMP,AC332,SI	14.6 	: 
A,PTP_RT,T,NEMP,AC332,TR	: 	4.8 
A,PTP_RT,T,NEMP,AC332,UK	16.3 	9.6 
A,PTP_RT,T,NEMP,AC33A,AT	: 	7.7 
A,PTP_RT,T,NEMP,AC33A,BE	7.9 	3.7 
A,PTP_RT,T,NEMP,AC33A,BG	13.4 	: 
A,PTP_RT,T,NEMP,AC33A,DE	: 	5.2 
A,PTP_RT,T,NEMP,AC33A,EE	14.9 	7.8 
A,PTP_RT,T,NEMP,AC33A,EL	: 	4.2 
A,PTP_RT,T,NEMP,AC33A,ES	10.5 	6.0 
A,PTP_RT,T,NEMP,AC33A,FI	11.6 	9.3 
A,PTP_RT,T,NEMP,AC33A,FR	: 	3.2 
A,PTP_RT,T,NEMP,AC33A,HU	: 	2.2 
A,PTP_RT,T,NEMP,AC33A,IT	8.4 	5.6 
A,PTP_RT,T,NEMP,AC33A,LT	11.5 	: 
A,PTP_RT,T,NEMP,AC33A,LU	: 	1.6 
A,PTP_RT,T,NEMP,AC33A,LV	9.4 	: 
A,PTP_RT,T,NEMP,AC33A,NL	: 	4.5 
A,PTP_RT,T,NEMP,AC33A,NO	14.5 	8.4 
A,PTP_RT,T,NEMP,AC33A,PL	6.1 	3.2 
A,PTP_RT,T,NEMP,AC33A,RO	: 	8.7 
A,PTP_RT,T,NEMP,AC33A,RS	: 	4.7 
A,PTP_RT,T,NEMP,AC33A,SI	7.9 	: 
A,PTP_RT,T,NEMP,AC33A,TR	: 	6.0 
A,PTP_RT,T,NEMP,AC33A,UK	6.0 	2.8 
A,PTP_RT,T,NEMP,AC342,AT	: 	1.9 
A,PTP_RT,T,NEMP,AC342,BE	0.0 	4.8 
A,PTP_RT,T,NEMP,AC342,BG	28.8 	: 
A,PTP_RT,T,NEMP,AC342,DE	: 	1.0 
A,PTP_RT,T,NEMP,AC342,EE	9.4 	3.0 
A,PTP_RT,T,NEMP,AC342,EL	: 	4.0 
A,PTP_RT,T,NEMP,AC342,ES	4.2 	3.3 
A,PTP_RT,T,NEMP,AC342,FI	: 	100 
A,PTP_RT,T,NEMP,AC342,FR	: 	2.8 
A,PTP_RT,T,NEMP,AC342,HU	: 	13.3 
A,PTP_RT,T,NEMP,AC342,IT	2.5 	2.0 
A,PTP_RT,T,NEMP,AC342,LT	23.7 	: 
A,PTP_RT,T,NEMP,AC342,LU	: 	7.5 
A,PTP_RT,T,NEMP,AC342,LV	8.1 	: 
A,PTP_RT,T,NEMP,AC342,NL	: 	4.1 
A,PTP_RT,T,NEMP,AC342,NO	: 	100 
A,PTP_RT,T,NEMP,AC342,PL	5.2 	4.5 
A,PTP_RT,T,NEMP,AC342,RO	: 	21.1 
A,PTP_RT,T,NEMP,AC342,RS	: 	10.1 
A,PTP_RT,T,NEMP,AC342,SI	14.9 	: 
A,PTP_RT,T,NEMP,AC342,TR	: 	3.6 
A,PTP_RT,T,NEMP,AC342,UK	1.0 	2.4 
A,PTP_RT,T,NEMP,AC343,AT	: 	12.9 
A,PTP_RT,T,NEMP,AC343,BE	11.0 	11.4 
A,PTP_RT,T,NEMP,AC343,BG	3.3 	: 
A,PTP_RT,T,NEMP,AC343,DE	: 	10.2 
A,PTP_RT,T,NEMP,AC343,EE	10.4 	7.5 
A,PTP_RT,T,NEMP,AC343,EL	: 	4.8 
A,PTP_RT,T,NEMP,AC343,ES	3.8 	3.3 
A,PTP_RT,T,NEMP,AC343,FI	10.1 	10.1 
A,PTP_RT,T,NEMP,AC343,FR	: 	6.4 
A,PTP_RT,T,NEMP,AC343,HU	: 	14.4 
A,PTP_RT,T,NEMP,AC343,IT	5.0 	4.8 
A,PTP_RT,T,NEMP,AC343,LT	7.8 	: 
A,PTP_RT,T,NEMP,AC343,LU	: 	1.3 
A,PTP_RT,T,NEMP,AC343,LV	10.6 	: 
A,PTP_RT,T,NEMP,AC343,NL	: 	8.4 
A,PTP_RT,T,NEMP,AC343,NO	6.0 	6.9 
A,PTP_RT,T,NEMP,AC343,PL	8.7 	7.2 
A,PTP_RT,T,NEMP,AC343,RO	: 	3.6 
A,PTP_RT,T,NEMP,AC343,RS	: 	5.8 
A,PTP_RT,T,NEMP,AC343,SI	7.8 	: 
A,PTP_RT,T,NEMP,AC343,TR	: 	1.5 
A,PTP_RT,T,NEMP,AC343,UK	15.8 	12.2 
A,PTP_RT,T,NEMP,AC344,AT	: 	8.1 
A,PTP_RT,T,NEMP,AC344,BE	7.8 	8.2 
A,PTP_RT,T,NEMP,AC344,BG	2.2 	: 
A,PTP_RT,T,NEMP,AC344,DE	: 	6.8 
A,PTP_RT,T,NEMP,AC344,EE	8.9 	6.1 
A,PTP_RT,T,NEMP,AC344,EL	: 	5.9 
A,PTP_RT,T,NEMP,AC344,ES	4.6 	6.5 
A,PTP_RT,T,NEMP,AC344,FI	9.3 	9.5 
A,PTP_RT,T,NEMP,AC344,FR	: 	6.4 
