A,PTP_RT,D1-5,F,AC1A,EE	48.6 	48.0 
A,PTP_RT,D1-5,F,AC1A,EL	: 	33.6 
A,PTP_RT,D1-5,F,AC1A,ES	36.7 	41.4 
A,PTP_RT,D1-5,F,AC1A,FI	44.7 	43.4 
A,PTP_RT,D1-5,F,AC1A,FR	41.1 	43.5 
A,PTP_RT,D1-5,F,AC1A,HU	: 	40.1 
A,PTP_RT,D1-5,F,AC1A,IT	33.4 	37.5 
A,PTP_RT,D1-5,F,AC1A,LT	55.1 	: 
A,PTP_RT,D1-5,F,AC1A,LU	: 	50.6 
A,PTP_RT,D1-5,F,AC1A,LV	54.0 	: 
A,PTP_RT,D1-5,F,AC1A,NL	: 	41.9 
A,PTP_RT,D1-5,F,AC1A,NO	49.9 	51.2 
A,PTP_RT,D1-5,F,AC1A,PL	40.2 	41.4 
A,PTP_RT,D1-5,F,AC1A,RO	: 	48.5 
A,PTP_RT,D1-5,F,AC1A,RS	: 	39.8 
A,PTP_RT,D1-5,F,AC1A,SI	47.3 	: 
A,PTP_RT,D1-5,F,AC1A,UK	44.5 	44.6 
A,PTP_RT,D1-5,F,AC1B,AT	: 	21.2 
A,PTP_RT,D1-5,F,AC1B,BE	1.5 	13.5 
A,PTP_RT,D1-5,F,AC1B,BG	7.0 	: 
A,PTP_RT,D1-5,F,AC1B,DE	10.7 	8.9 
A,PTP_RT,D1-5,F,AC1B,EE	11.2 	8.1 
A,PTP_RT,D1-5,F,AC1B,EL	: 	1.5 
A,PTP_RT,D1-5,F,AC1B,ES	3.3 	4.2 
A,PTP_RT,D1-5,F,AC1B,FI	8.9 	11.7 
A,PTP_RT,D1-5,F,AC1B,FR	2.0 	7.0 
A,PTP_RT,D1-5,F,AC1B,HU	: 	0.7 
A,PTP_RT,D1-5,F,AC1B,IT	2.9 	2.2 
A,PTP_RT,D1-5,F,AC1B,LT	8.5 	: 
A,PTP_RT,D1-5,F,AC1B,LU	: 	9.4 
A,PTP_RT,D1-5,F,AC1B,LV	14.9 	: 
A,PTP_RT,D1-5,F,AC1B,NL	: 	7.0 
A,PTP_RT,D1-5,F,AC1B,NO	6.7 	4.6 
A,PTP_RT,D1-5,F,AC1B,PL	4.0 	5.2 
A,PTP_RT,D1-5,F,AC1B,RO	: 	7.4 
A,PTP_RT,D1-5,F,AC1B,RS	: 	20.5 
A,PTP_RT,D1-5,F,AC1B,SI	12.0 	: 
A,PTP_RT,D1-5,F,AC1B,UK	9.2 	19.9 
A,PTP_RT,D1-5,F,AC1_TR,AT	: 	49.6 
A,PTP_RT,D1-5,F,AC1_TR,BE	36.3 	36.5 
A,PTP_RT,D1-5,F,AC1_TR,BG	40.8 	: 
A,PTP_RT,D1-5,F,AC1_TR,DE	38.2 	45.3 
A,PTP_RT,D1-5,F,AC1_TR,EE	49.3 	48.6 
A,PTP_RT,D1-5,F,AC1_TR,EL	: 	34.3 
A,PTP_RT,D1-5,F,AC1_TR,ES	37.4 	43.0 
A,PTP_RT,D1-5,F,AC1_TR,FI	45.2 	45.0 
A,PTP_RT,D1-5,F,AC1_TR,FR	42.7 	44.6 
A,PTP_RT,D1-5,F,AC1_TR,HU	: 	40.8 
A,PTP_RT,D1-5,F,AC1_TR,IT	34.0 	38.1 
A,PTP_RT,D1-5,F,AC1_TR,LT	55.6 	: 
A,PTP_RT,D1-5,F,AC1_TR,LU	: 	51.4 
A,PTP_RT,D1-5,F,AC1_TR,LV	54.5 	: 
A,PTP_RT,D1-5,F,AC1_TR,NL	: 	42.9 
A,PTP_RT,D1-5,F,AC1_TR,NO	50.0 	51.3 
A,PTP_RT,D1-5,F,AC1_TR,PL	41.1 	42.3 
A,PTP_RT,D1-5,F,AC1_TR,RO	: 	48.6 
A,PTP_RT,D1-5,F,AC1_TR,RS	: 	40.4 
A,PTP_RT,D1-5,F,AC1_TR,SI	47.7 	: 
A,PTP_RT,D1-5,F,AC1_TR,UK	45.0 	46.2 
A,PTP_RT,D1-5,F,AC2,AT	: 	7.5 
A,PTP_RT,D1-5,F,AC2,BE	9.0 	7.1 
A,PTP_RT,D1-5,F,AC2,BG	2.3 	: 
A,PTP_RT,D1-5,F,AC2,DE	7.1 	5.7 
A,PTP_RT,D1-5,F,AC2,EE	3.6 	5.3 
A,PTP_RT,D1-5,F,AC2,EL	: 	5.1 
A,PTP_RT,D1-5,F,AC2,ES	9.5 	8.7 
A,PTP_RT,D1-5,F,AC2,FI	7.4 	7.9 
A,PTP_RT,D1-5,F,AC2,FR	5.7 	6.7 
A,PTP_RT,D1-5,F,AC2,HU	: 	6.2 
A,PTP_RT,D1-5,F,AC2,IT	5.2 	5.1 
A,PTP_RT,D1-5,F,AC2,LT	5.0 	: 
A,PTP_RT,D1-5,F,AC2,LU	: 	5.5 
A,PTP_RT,D1-5,F,AC2,LV	5.8 	: 
A,PTP_RT,D1-5,F,AC2,NL	: 	7.2 
A,PTP_RT,D1-5,F,AC2,NO	6.9 	6.4 
A,PTP_RT,D1-5,F,AC2,PL	6.3 	4.7 
A,PTP_RT,D1-5,F,AC2,RO	: 	2.8 
A,PTP_RT,D1-5,F,AC2,RS	: 	5.4 
A,PTP_RT,D1-5,F,AC2,SI	8.5 	: 
A,PTP_RT,D1-5,F,AC2,UK	5.0 	5.4 
A,PTP_RT,D1-5,F,AC212,AT	: 	3.8 
