A,F,M01,AC2,PTP_RT,AT	11.86 
A,F,M01,AC2,PTP_RT,BG	11.66 
A,F,M01,AC2,PTP_RT,DE	12.37 
A,F,M01,AC2,PTP_RT,EE	16.54 
A,F,M01,AC2,PTP_RT,FI	10.65 
A,F,M01,AC2,PTP_RT,NO	17.90 
A,F,M01,AC2,PTP_RT,RS	9.76 
A,F,M01,AC2,PTP_TIME,AT	4:49 
A,F,M01,AC2,PTP_TIME,BG	6:25 u
A,F,M01,AC2,PTP_TIME,DE	4:23 
A,F,M01,AC2,PTP_TIME,EE	4:52 
A,F,M01,AC2,PTP_TIME,FI	4:18 u
A,F,M01,AC2,PTP_TIME,NO	4:49 u
A,F,M01,AC2,PTP_TIME,RS	: u
A,F,M01,AC2,TIME_SP,AT	0:34 
A,F,M01,AC2,TIME_SP,BG	0:45 
A,F,M01,AC2,TIME_SP,DE	0:32 
A,F,M01,AC2,TIME_SP,EE	0:48 
A,F,M01,AC2,TIME_SP,FI	0:27 
A,F,M01,AC2,TIME_SP,NO	0:52 
A,F,M01,AC2,TIME_SP,RS	0:30 
A,F,M01,AC212,PTP_RT,AT	9.50 
A,F,M01,AC212,PTP_RT,BG	11.49 
A,F,M01,AC212,PTP_RT,DE	7.91 
A,F,M01,AC212,PTP_RT,EE	9.99 
A,F,M01,AC212,PTP_RT,FI	7.33 
A,F,M01,AC212,PTP_RT,NO	9.23 
A,F,M01,AC212,PTP_RT,RS	9.76 
A,F,M01,AC212,PTP_TIME,AT	2:31 
A,F,M01,AC212,PTP_TIME,BG	2:38 u
A,F,M01,AC212,PTP_TIME,DE	2:24 
A,F,M01,AC212,PTP_TIME,EE	1:39 u
A,F,M01,AC212,PTP_TIME,FI	2:13 u
A,F,M01,AC212,PTP_TIME,NO	1:34 u
A,F,M01,AC212,PTP_TIME,RS	: u
A,F,M01,AC212,TIME_SP,AT	0:14 
A,F,M01,AC212,TIME_SP,BG	0:18 
A,F,M01,AC212,TIME_SP,DE	0:11 
A,F,M01,AC212,TIME_SP,EE	0:10 
A,F,M01,AC212,TIME_SP,FI	0:10 
A,F,M01,AC212,TIME_SP,NO	0:09 
A,F,M01,AC212,TIME_SP,RS	0:26 
A,F,M01,AC21_X_212,PTP_RT,AT	5.15 
A,F,M01,AC21_X_212,PTP_RT,BG	7.94 
A,F,M01,AC21_X_212,PTP_RT,DE	6.47 
A,F,M01,AC21_X_212,PTP_RT,EE	10.93 
A,F,M01,AC21_X_212,PTP_RT,FI	5.86 
A,F,M01,AC21_X_212,PTP_RT,NO	14.07 
A,F,M01,AC21_X_212,PTP_RT,RS	1.25 
A,F,M01,AC21_X_212,PTP_TIME,AT	5:58 u
A,F,M01,AC21_X_212,PTP_TIME,BG	: u
A,F,M01,AC21_X_212,PTP_TIME,DE	4:58 
A,F,M01,AC21_X_212,PTP_TIME,EE	5:38 u
A,F,M01,AC21_X_212,PTP_TIME,FI	: u
A,F,M01,AC21_X_212,PTP_TIME,NO	5:06 u
A,F,M01,AC21_X_212,PTP_TIME,RS	: u
A,F,M01,AC21_X_212,TIME_SP,AT	0:18 
A,F,M01,AC21_X_212,TIME_SP,BG	0:26 
A,F,M01,AC21_X_212,TIME_SP,DE	0:19 
A,F,M01,AC21_X_212,TIME_SP,EE	0:37 
A,F,M01,AC21_X_212,TIME_SP,FI	0:16 
A,F,M01,AC21_X_212,TIME_SP,NO	0:43 
A,F,M01,AC21_X_212,TIME_SP,RS	0:03 
A,F,M01,AC221,PTP_RT,AT	1.81 
A,F,M01,AC221,PTP_RT,BG	0.35 
A,F,M01,AC221,PTP_RT,DE	2.44 
A,F,M01,AC221,PTP_RT,EE	1.97 
A,F,M01,AC221,PTP_RT,FI	0.96 
A,F,M01,AC221,PTP_RT,NO	0 
A,F,M01,AC221,PTP_RT,RS	0 
A,F,M01,AC221,PTP_TIME,AT	: u
A,F,M01,AC221,PTP_TIME,BG	: u
A,F,M01,AC221,PTP_TIME,DE	1:13 u
A,F,M01,AC221,PTP_TIME,EE	: u
A,F,M01,AC221,PTP_TIME,FI	: u
A,F,M01,AC221,PTP_TIME,NO	: u
A,F,M01,AC221,PTP_TIME,RS	: u
A,F,M01,AC221,TIME_SP,AT	0:01 
A,F,M01,AC221,TIME_SP,BG	0:01 
A,F,M01,AC221,TIME_SP,DE	0:02 
A,F,M01,AC221,TIME_SP,EE	0:01 
A,F,M01,AC221,TIME_SP,FI	0:02 
A,F,M01,AC221,TIME_SP,NO	0:00 
