freq,sex,hhcomp,acl18,unit,geo\TIME_PERIOD	2020 
A,F,CPL_NCH,AC0,PTP_RT,AT	100.0 
A,F,CPL_NCH,AC0,PTP_RT,BG	100.0 
A,F,CPL_NCH,AC0,PTP_RT,DE	100.0 
A,F,CPL_NCH,AC0,PTP_RT,EE	99.83 
A,F,CPL_NCH,AC0,PTP_RT,FI	100.0 
A,F,CPL_NCH,AC0,PTP_RT,NO	100.0 
A,F,CPL_NCH,AC0,PTP_RT,RS	100.0 
A,F,CPL_NCH,AC0,PTP_TIME,AT	11:39 
A,F,CPL_NCH,AC0,PTP_TIME,BG	12:23 
A,F,CPL_NCH,AC0,PTP_TIME,DE	11:35 
A,F,CPL_NCH,AC0,PTP_TIME,EE	11:14 
A,F,CPL_NCH,AC0,PTP_TIME,FI	11:18 
A,F,CPL_NCH,AC0,PTP_TIME,NO	10:46 
A,F,CPL_NCH,AC0,PTP_TIME,RS	11:35 
A,F,CPL_NCH,AC0,TIME_SP,AT	11:39 
A,F,CPL_NCH,AC0,TIME_SP,BG	12:23 
A,F,CPL_NCH,AC0,TIME_SP,DE	11:35 
A,F,CPL_NCH,AC0,TIME_SP,EE	11:12 
A,F,CPL_NCH,AC0,TIME_SP,FI	11:18 
A,F,CPL_NCH,AC0,TIME_SP,NO	10:46 
A,F,CPL_NCH,AC0,TIME_SP,RS	11:35 
A,F,CPL_NCH,AC01,PTP_RT,AT	99.99 
A,F,CPL_NCH,AC01,PTP_RT,BG	100.0 
A,F,CPL_NCH,AC01,PTP_RT,DE	100.0 
A,F,CPL_NCH,AC01,PTP_RT,EE	99.83 
A,F,CPL_NCH,AC01,PTP_RT,FI	99.37 
A,F,CPL_NCH,AC01,PTP_RT,NO	100.0 
A,F,CPL_NCH,AC01,PTP_RT,RS	100.0 
A,F,CPL_NCH,AC01,PTP_TIME,AT	8:43 
A,F,CPL_NCH,AC01,PTP_TIME,BG	9:12 
