A,F,EDUC,AC1,PTP_TIME,RS	: u
A,F,EDUC,AC1,TIME_SP,AT	0:37 
A,F,EDUC,AC1,TIME_SP,BG	0:00 
A,F,EDUC,AC1,TIME_SP,DE	0:39 
A,F,EDUC,AC1,TIME_SP,EE	0:15 
A,F,EDUC,AC1,TIME_SP,FI	0:43 
A,F,EDUC,AC1,TIME_SP,NO	1:16 
A,F,EDUC,AC1,TIME_SP,RS	0:14 
A,F,EDUC,AC2,PTP_RT,AT	63.83 
A,F,EDUC,AC2,PTP_RT,BG	62.29 
A,F,EDUC,AC2,PTP_RT,DE	59.39 
A,F,EDUC,AC2,PTP_RT,EE	72.50 
A,F,EDUC,AC2,PTP_RT,FI	60.56 
A,F,EDUC,AC2,PTP_RT,NO	57.13 
A,F,EDUC,AC2,PTP_RT,RS	77.81 
A,F,EDUC,AC2,PTP_TIME,AT	5:43 
A,F,EDUC,AC2,PTP_TIME,BG	6:04 
A,F,EDUC,AC2,PTP_TIME,DE	5:08 
A,F,EDUC,AC2,PTP_TIME,EE	5:35 
A,F,EDUC,AC2,PTP_TIME,FI	4:41 
A,F,EDUC,AC2,PTP_TIME,NO	5:19 
A,F,EDUC,AC2,PTP_TIME,RS	5:19 
A,F,EDUC,AC2,TIME_SP,AT	3:39 
A,F,EDUC,AC2,TIME_SP,BG	3:47 
A,F,EDUC,AC2,TIME_SP,DE	3:03 
A,F,EDUC,AC2,TIME_SP,EE	4:03 
A,F,EDUC,AC2,TIME_SP,FI	2:50 
A,F,EDUC,AC2,TIME_SP,NO	3:02 
A,F,EDUC,AC2,TIME_SP,RS	4:08 
A,F,EDUC,AC212,PTP_RT,AT	49.51 
A,F,EDUC,AC212,PTP_RT,BG	49.67 
A,F,EDUC,AC212,PTP_RT,DE	43.66 
A,F,EDUC,AC212,PTP_RT,EE	54.34 
A,F,EDUC,AC212,PTP_RT,FI	42.76 
A,F,EDUC,AC212,PTP_RT,NO	29.15 
A,F,EDUC,AC212,PTP_RT,RS	69.39 
A,F,EDUC,AC212,PTP_TIME,AT	2:49 
A,F,EDUC,AC212,PTP_TIME,BG	2:30 
A,F,EDUC,AC212,PTP_TIME,DE	2:57 
A,F,EDUC,AC212,PTP_TIME,EE	2:08 
A,F,EDUC,AC212,PTP_TIME,FI	3:03 
A,F,EDUC,AC212,PTP_TIME,NO	3:08 
A,F,EDUC,AC212,PTP_TIME,RS	3:39 
A,F,EDUC,AC212,TIME_SP,AT	1:24 
A,F,EDUC,AC212,TIME_SP,BG	1:15 
A,F,EDUC,AC212,TIME_SP,DE	1:17 
A,F,EDUC,AC212,TIME_SP,EE	1:10 
A,F,EDUC,AC212,TIME_SP,FI	1:18 
A,F,EDUC,AC212,TIME_SP,NO	0:55 
A,F,EDUC,AC212,TIME_SP,RS	2:32 
A,F,EDUC,AC21_X_212,PTP_RT,AT	36.73 
A,F,EDUC,AC21_X_212,PTP_RT,BG	44.84 
A,F,EDUC,AC21_X_212,PTP_RT,DE	35.40 
A,F,EDUC,AC21_X_212,PTP_RT,EE	51.20 
A,F,EDUC,AC21_X_212,PTP_RT,FI	34.50 
A,F,EDUC,AC21_X_212,PTP_RT,NO	41.58 
A,F,EDUC,AC21_X_212,PTP_RT,RS	37.01 
A,F,EDUC,AC21_X_212,PTP_TIME,AT	5:53 
A,F,EDUC,AC21_X_212,PTP_TIME,BG	5:32 
A,F,EDUC,AC21_X_212,PTP_TIME,DE	4:48 
A,F,EDUC,AC21_X_212,PTP_TIME,EE	4:58 
A,F,EDUC,AC21_X_212,PTP_TIME,FI	4:13 
A,F,EDUC,AC21_X_212,PTP_TIME,NO	4:56 
A,F,EDUC,AC21_X_212,PTP_TIME,RS	4:17 
A,F,EDUC,AC21_X_212,TIME_SP,AT	2:10 
A,F,EDUC,AC21_X_212,TIME_SP,BG	2:29 
A,F,EDUC,AC21_X_212,TIME_SP,DE	1:42 
A,F,EDUC,AC21_X_212,TIME_SP,EE	2:32 
A,F,EDUC,AC21_X_212,TIME_SP,FI	1:27 
A,F,EDUC,AC21_X_212,TIME_SP,NO	2:03 
A,F,EDUC,AC21_X_212,TIME_SP,RS	1:35 
A,F,EDUC,AC221,PTP_RT,AT	4.40 
A,F,EDUC,AC221,PTP_RT,BG	3.39 
A,F,EDUC,AC221,PTP_RT,DE	3.87 
A,F,EDUC,AC221,PTP_RT,EE	8.27 
A,F,EDUC,AC221,PTP_RT,FI	4.55 
A,F,EDUC,AC221,PTP_RT,NO	3.48 
A,F,EDUC,AC221,PTP_RT,RS	1.36 
A,F,EDUC,AC221,PTP_TIME,AT	2:02 u
A,F,EDUC,AC221,PTP_TIME,BG	: u
