freq,sex,age,unit,geo\TIME_PERIOD	2020 
A,M,Y45-64,PTP_RT,DE	92.38 
A,M,Y45-64,PTP_RT,EE	93.13 
A,M,Y45-64,PTP_RT,FI	88.36 
A,M,Y45-64,PTP_RT,NO	77.58 
A,M,Y45-64,PTP_RT,RS	97.92 
A,M,Y45-64,PTP_TIME,AT	1:38 
A,M,Y45-64,PTP_TIME,BG	1:41 
A,M,Y45-64,PTP_TIME,DE	1:37 
A,M,Y45-64,PTP_TIME,EE	1:15 
A,M,Y45-64,PTP_TIME,FI	1:32 
A,M,Y45-64,PTP_TIME,NO	1:46 
A,M,Y45-64,PTP_TIME,RS	1:44 
A,M,Y45-64,TIME_SP,AT	1:30 
A,M,Y45-64,TIME_SP,BG	1:40 
A,M,Y45-64,TIME_SP,DE	1:30 
A,M,Y45-64,TIME_SP,EE	1:10 
A,M,Y45-64,TIME_SP,FI	1:21 
A,M,Y45-64,TIME_SP,NO	1:23 
A,M,Y45-64,TIME_SP,RS	1:42 
A,M,Y55-64,PTP_RT,AT	92.81 
A,M,Y55-64,PTP_RT,BG	99.16 
A,M,Y55-64,PTP_RT,DE	93.09 
A,M,Y55-64,PTP_RT,EE	92.43 
A,M,Y55-64,PTP_RT,FI	87.44 
A,M,Y55-64,PTP_RT,NO	80.01 
A,M,Y55-64,PTP_RT,RS	98.48 
A,M,Y55-64,PTP_TIME,AT	1:44 
A,M,Y55-64,PTP_TIME,BG	1:44 
A,M,Y55-64,PTP_TIME,DE	1:44 
A,M,Y55-64,PTP_TIME,EE	1:26 
A,M,Y55-64,PTP_TIME,FI	1:35 
A,M,Y55-64,PTP_TIME,NO	1:56 
A,M,Y55-64,PTP_TIME,RS	1:52 
A,M,Y55-64,TIME_SP,AT	1:36 
A,M,Y55-64,TIME_SP,BG	1:43 
A,M,Y55-64,TIME_SP,DE	1:37 
A,M,Y55-64,TIME_SP,EE	1:19 
A,M,Y55-64,TIME_SP,FI	1:23 
A,M,Y55-64,TIME_SP,NO	1:33 
A,M,Y55-64,TIME_SP,RS	1:50 
A,M,Y65-74,PTP_RT,AT	94.59 
A,M,Y65-74,PTP_RT,BG	98.02 
A,M,Y65-74,PTP_RT,DE	93.93 
A,M,Y65-74,PTP_RT,EE	97.37 
A,M,Y65-74,PTP_RT,FI	91.01 
A,M,Y65-74,PTP_RT,NO	87.07 
A,M,Y65-74,PTP_RT,RS	98.33 
A,M,Y65-74,PTP_TIME,AT	2:07 
A,M,Y65-74,PTP_TIME,BG	2:04 
A,M,Y65-74,PTP_TIME,DE	1:55 
A,M,Y65-74,PTP_TIME,EE	1:30 
A,M,Y65-74,PTP_TIME,FI	1:37 
A,M,Y65-74,PTP_TIME,NO	2:23 
A,M,Y65-74,PTP_TIME,RS	2:17 
A,M,Y65-74,TIME_SP,AT	2:00 
A,M,Y65-74,TIME_SP,BG	2:02 
A,M,Y65-74,TIME_SP,DE	1:48 
A,M,Y65-74,TIME_SP,EE	1:28 
A,M,Y65-74,TIME_SP,FI	1:29 
A,M,Y65-74,TIME_SP,NO	2:05 
A,M,Y65-74,TIME_SP,RS	2:14 
A,M,Y_GE60,PTP_RT,AT	95.73 
A,M,Y_GE60,PTP_RT,BG	98.95 
A,M,Y_GE60,PTP_RT,DE	94.01 
A,M,Y_GE60,PTP_RT,EE	95.55 
A,M,Y_GE60,PTP_RT,FI	92.38 
A,M,Y_GE60,PTP_RT,NO	85.86 
A,M,Y_GE60,PTP_RT,RS	98.45 
A,M,Y_GE60,PTP_TIME,AT	2:05 
A,M,Y_GE60,PTP_TIME,BG	2:00 
A,M,Y_GE60,PTP_TIME,DE	1:55 
A,M,Y_GE60,PTP_TIME,EE	1:28 
A,M,Y_GE60,PTP_TIME,FI	1:38 
A,M,Y_GE60,PTP_TIME,NO	2:22 
A,M,Y_GE60,PTP_TIME,RS	2:16 
A,M,Y_GE60,TIME_SP,AT	1:59 
A,M,Y_GE60,TIME_SP,BG	1:59 
A,M,Y_GE60,TIME_SP,DE	1:48 
A,M,Y_GE60,TIME_SP,EE	1:24 
A,M,Y_GE60,TIME_SP,FI	1:30 
A,M,Y_GE60,TIME_SP,NO	2:02 
A,M,Y_GE60,TIME_SP,RS	2:14 
A,M,Y_GE65,PTP_RT,AT	96.58 
A,M,Y_GE65,PTP_RT,BG	98.71 
A,M,Y_GE65,PTP_RT,DE	94.37 
A,M,Y_GE65,PTP_RT,EE	96.63 
A,M,Y_GE65,PTP_RT,FI	92.65 
A,M,Y_GE65,PTP_RT,NO	87.57 
A,M,Y_GE65,PTP_RT,RS	98.54 
A,M,Y_GE65,PTP_TIME,AT	2:09 
A,M,Y_GE65,PTP_TIME,BG	2:07 
A,M,Y_GE65,PTP_TIME,DE	1:59 
A,M,Y_GE65,PTP_TIME,EE	1:31 
A,M,Y_GE65,PTP_TIME,FI	1:37 
A,M,Y_GE65,PTP_TIME,NO	2:29 
A,M,Y_GE65,PTP_TIME,RS	2:22 
A,M,Y_GE65,TIME_SP,AT	2:05 
A,M,Y_GE65,TIME_SP,BG	2:05 
A,M,Y_GE65,TIME_SP,DE	1:53 
A,M,Y_GE65,TIME_SP,EE	1:28 
A,M,Y_GE65,TIME_SP,FI	1:30 
A,M,Y_GE65,TIME_SP,NO	2:11 
A,M,Y_GE65,TIME_SP,RS	2:20 
A,M,Y_GE75,PTP_RT,AT	98.84 
A,M,Y_GE75,PTP_RT,BG	99.90 
A,M,Y_GE75,PTP_RT,DE	95.30 
A,M,Y_GE75,PTP_RT,EE	95.43 
A,M,Y_GE75,PTP_RT,FI	95.40 
A,M,Y_GE75,PTP_RT,NO	89.39 
A,M,Y_GE75,PTP_RT,RS	98.92 
A,M,Y_GE75,PTP_TIME,AT	2:12 
A,M,Y_GE75,PTP_TIME,BG	2:11 
A,M,Y_GE75,PTP_TIME,DE	2:08 
A,M,Y_GE75,PTP_TIME,EE	1:32 
A,M,Y_GE75,PTP_TIME,FI	1:37 
A,M,Y_GE75,PTP_TIME,NO	2:51 
A,M,Y_GE75,PTP_TIME,RS	2:31 
A,M,Y_GE75,TIME_SP,AT	2:10 
A,M,Y_GE75,TIME_SP,BG	2:10 
A,M,Y_GE75,TIME_SP,DE	2:02 
A,M,Y_GE75,TIME_SP,EE	1:28 
A,M,Y_GE75,TIME_SP,FI	1:32 
A,M,Y_GE75,TIME_SP,NO	2:33 
A,M,Y_GE75,TIME_SP,RS	2:29 
A,T,TOTAL,PTP_RT,AT	91.70 
A,T,TOTAL,PTP_RT,BG	98.41 
A,T,TOTAL,PTP_RT,DE	92.08 
A,T,TOTAL,PTP_RT,EE	93.72 
A,T,TOTAL,PTP_RT,FI	89.30 
A,T,TOTAL,PTP_RT,NO	80.71 
A,T,TOTAL,PTP_RT,RS	97.98 
A,T,TOTAL,PTP_TIME,AT	1:39 
A,T,TOTAL,PTP_TIME,BG	1:42 
A,T,TOTAL,PTP_TIME,DE	1:36 
A,T,TOTAL,PTP_TIME,EE	1:11 
A,T,TOTAL,PTP_TIME,FI	1:28 
A,T,TOTAL,PTP_TIME,NO	1:45 
A,T,TOTAL,PTP_TIME,RS	1:51 
A,T,TOTAL,TIME_SP,AT	1:30 
A,T,TOTAL,TIME_SP,BG	1:41 
A,T,TOTAL,TIME_SP,DE	1:29 
A,T,TOTAL,TIME_SP,EE	1:07 
A,T,TOTAL,TIME_SP,FI	1:19 
A,T,TOTAL,TIME_SP,NO	1:25 
A,T,TOTAL,TIME_SP,RS	1:48 
A,T,Y10-14,PTP_RT,AT	92.25 
A,T,Y10-14,PTP_RT,BG	99.18 
A,T,Y10-14,PTP_RT,DE	92.54 
A,T,Y10-14,PTP_RT,EE	93.32 
A,T,Y10-14,PTP_RT,FI	88.82 
A,T,Y10-14,PTP_RT,NO	87.01 
A,T,Y10-14,PTP_TIME,AT	1:25 
A,T,Y10-14,PTP_TIME,BG	1:36 
A,T,Y10-14,PTP_TIME,DE	1:32 
A,T,Y10-14,PTP_TIME,EE	1:04 
A,T,Y10-14,PTP_TIME,FI	1:15 
A,T,Y10-14,PTP_TIME,NO	1:33 
A,T,Y10-14,TIME_SP,AT	1:18 
A,T,Y10-14,TIME_SP,BG	1:35 
A,T,Y10-14,TIME_SP,DE	1:25 
A,T,Y10-14,TIME_SP,EE	1:00 
A,T,Y10-14,TIME_SP,FI	1:06 
A,T,Y10-14,TIME_SP,NO	1:21 
A,T,Y15-24,PTP_RT,AT	86.35 
A,T,Y15-24,PTP_RT,BG	98.27 
A,T,Y15-24,PTP_RT,DE	88.27 
A,T,Y15-24,PTP_RT,EE	90.60 
A,T,Y15-24,PTP_RT,FI	82.85 
A,T,Y15-24,PTP_RT,NO	74.76 
A,T,Y15-24,PTP_RT,RS	96.83 
A,T,Y15-24,PTP_TIME,AT	1:23 
A,T,Y15-24,PTP_TIME,BG	1:30 
A,T,Y15-24,PTP_TIME,DE	1:23 
A,T,Y15-24,PTP_TIME,EE	0:58 
A,T,Y15-24,PTP_TIME,FI	1:14 
A,T,Y15-24,PTP_TIME,NO	1:27 
A,T,Y15-24,PTP_TIME,RS	1:32 
A,T,Y15-24,TIME_SP,AT	1:11 
A,T,Y15-24,TIME_SP,BG	1:28 
A,T,Y15-24,TIME_SP,DE	1:13 
A,T,Y15-24,TIME_SP,EE	0:52 
A,T,Y15-24,TIME_SP,FI	1:01 
A,T,Y15-24,TIME_SP,NO	1:05 
A,T,Y15-24,TIME_SP,RS	1:29 
A,T,Y15-29,PTP_RT,AT	85.86 
A,T,Y15-29,PTP_RT,BG	97.82 
A,T,Y15-29,PTP_RT,DE	88.10 
A,T,Y15-29,PTP_RT,EE	90.27 
A,T,Y15-29,PTP_RT,FI	84.10 
A,T,Y15-29,PTP_RT,NO	74.60 
A,T,Y15-29,PTP_RT,RS	96.80 
A,T,Y15-29,PTP_TIME,AT	1:22 
A,T,Y15-29,PTP_TIME,BG	1:29 
A,T,Y15-29,PTP_TIME,DE	1:20 
A,T,Y15-29,PTP_TIME,EE	1:00 
A,T,Y15-29,PTP_TIME,FI	1:14 
A,T,Y15-29,PTP_TIME,NO	1:26 
A,T,Y15-29,PTP_TIME,RS	1:31 
A,T,Y15-29,TIME_SP,AT	1:11 
A,T,Y15-29,TIME_SP,BG	1:27 
A,T,Y15-29,TIME_SP,DE	1:11 
A,T,Y15-29,TIME_SP,EE	0:54 
A,T,Y15-29,TIME_SP,FI	1:02 
A,T,Y15-29,TIME_SP,NO	1:05 
A,T,Y15-29,TIME_SP,RS	1:28 
A,T,Y15-64,PTP_RT,AT	90.17 
A,T,Y15-64,PTP_RT,BG	98.13 
A,T,Y15-64,PTP_RT,DE	91.03 
A,T,Y15-64,PTP_RT,EE	92.82 
A,T,Y15-64,PTP_RT,FI	87.82 
A,T,Y15-64,PTP_RT,NO	78.45 
A,T,Y15-64,PTP_RT,RS	97.72 
A,T,Y15-64,PTP_TIME,AT	1:32 
A,T,Y15-64,PTP_TIME,BG	1:36 
A,T,Y15-64,PTP_TIME,DE	1:30 
A,T,Y15-64,PTP_TIME,EE	1:07 
A,T,Y15-64,PTP_TIME,FI	1:26 
A,T,Y15-64,PTP_TIME,NO	1:36 
A,T,Y15-64,PTP_TIME,RS	1:41 
A,T,Y15-64,TIME_SP,AT	1:23 
A,T,Y15-64,TIME_SP,BG	1:34 
A,T,Y15-64,TIME_SP,DE	1:21 
A,T,Y15-64,TIME_SP,EE	1:02 
A,T,Y15-64,TIME_SP,FI	1:15 
A,T,Y15-64,TIME_SP,NO	1:15 
A,T,Y15-64,TIME_SP,RS	1:39 
A,T,Y25-34,PTP_RT,AT	87.27 
A,T,Y25-34,PTP_RT,BG	97.11 
A,T,Y25-34,PTP_RT,DE	87.98 
A,T,Y25-34,PTP_RT,EE	92.74 
A,T,Y25-34,PTP_RT,FI	87.79 
A,T,Y25-34,PTP_RT,NO	76.78 
A,T,Y25-34,PTP_RT,RS	96.95 
A,T,Y25-34,PTP_TIME,AT	1:27 
A,T,Y25-34,PTP_TIME,BG	1:29 
A,T,Y25-34,PTP_TIME,DE	1:21 
A,T,Y25-34,PTP_TIME,EE	1:01 
A,T,Y25-34,PTP_TIME,FI	1:21 
A,T,Y25-34,PTP_TIME,NO	1:29 
A,T,Y25-34,PTP_TIME,RS	1:33 
A,T,Y25-34,TIME_SP,AT	1:16 
A,T,Y25-34,TIME_SP,BG	1:26 
A,T,Y25-34,TIME_SP,DE	1:12 
A,T,Y25-34,TIME_SP,EE	0:57 
A,T,Y25-34,TIME_SP,FI	1:11 
A,T,Y25-34,TIME_SP,NO	1:08 
A,T,Y25-34,TIME_SP,RS	1:30 
A,T,Y30-44,PTP_RT,AT	90.34 
A,T,Y30-44,PTP_RT,BG	97.35 
A,T,Y30-44,PTP_RT,DE	90.85 
A,T,Y30-44,PTP_RT,EE	93.17 
A,T,Y30-44,PTP_RT,FI	89.05 
A,T,Y30-44,PTP_RT,NO	80.54 
A,T,Y30-44,PTP_RT,RS	97.53 
A,T,Y30-44,PTP_TIME,AT	1:32 
A,T,Y30-44,PTP_TIME,BG	1:33 
A,T,Y30-44,PTP_TIME,DE	1:27 
A,T,Y30-44,PTP_TIME,EE	1:06 
A,T,Y30-44,PTP_TIME,FI	1:28 
A,T,Y30-44,PTP_TIME,NO	1:33 
A,T,Y30-44,PTP_TIME,RS	1:39 
A,T,Y30-44,TIME_SP,AT	1:23 
A,T,Y30-44,TIME_SP,BG	1:31 
A,T,Y30-44,TIME_SP,DE	1:19 
A,T,Y30-44,TIME_SP,EE	1:02 
A,T,Y30-44,TIME_SP,FI	1:18 
A,T,Y30-44,TIME_SP,NO	1:15 
A,T,Y30-44,TIME_SP,RS	1:36 
A,T,Y30-64,PTP_RT,AT	91.63 
A,T,Y30-64,PTP_RT,BG	98.21 
A,T,Y30-64,PTP_RT,DE	91.96 
A,T,Y30-64,PTP_RT,EE	93.63 
A,T,Y30-64,PTP_RT,FI	89.29 
A,T,Y30-64,PTP_RT,NO	79.98 
A,T,Y30-64,PTP_RT,RS	98.02 
A,T,Y30-64,PTP_TIME,AT	1:35 
A,T,Y30-64,PTP_TIME,BG	1:38 
A,T,Y30-64,PTP_TIME,DE	1:32 
A,T,Y30-64,PTP_TIME,EE	1:09 
A,T,Y30-64,PTP_TIME,FI	1:30 
A,T,Y30-64,PTP_TIME,NO	1:39 
A,T,Y30-64,PTP_TIME,RS	1:44 
A,T,Y30-64,TIME_SP,AT	1:27 
A,T,Y30-64,TIME_SP,BG	1:36 
A,T,Y30-64,TIME_SP,DE	1:25 
A,T,Y30-64,TIME_SP,EE	1:05 
A,T,Y30-64,TIME_SP,FI	1:21 
A,T,Y30-64,TIME_SP,NO	1:19 
A,T,Y30-64,TIME_SP,RS	1:42 
A,T,Y35-44,PTP_RT,AT	90.90 
A,T,Y35-44,PTP_RT,BG	97.40 
A,T,Y35-44,PTP_RT,DE	92.22 
A,T,Y35-44,PTP_RT,EE	92.18 
A,T,Y35-44,PTP_RT,FI	89.13 
A,T,Y35-44,PTP_RT,NO	81.23 
A,T,Y35-44,PTP_RT,RS	97.71 
A,T,Y35-44,PTP_TIME,AT	1:32 
A,T,Y35-44,PTP_TIME,BG	1:35 
A,T,Y35-44,PTP_TIME,DE	1:27 
A,T,Y35-44,PTP_TIME,EE	1:09 
A,T,Y35-44,PTP_TIME,FI	1:28 
A,T,Y35-44,PTP_TIME,NO	1:33 
A,T,Y35-44,PTP_TIME,RS	1:40 
A,T,Y35-44,TIME_SP,AT	1:23 
A,T,Y35-44,TIME_SP,BG	1:32 
A,T,Y35-44,TIME_SP,DE	1:20 
A,T,Y35-44,TIME_SP,EE	1:04 
A,T,Y35-44,TIME_SP,FI	1:19 
A,T,Y35-44,TIME_SP,NO	1:16 
A,T,Y35-44,TIME_SP,RS	1:38 
A,T,Y45-54,PTP_RT,AT	92.38 
A,T,Y45-54,PTP_RT,BG	98.55 
A,T,Y45-54,PTP_RT,DE	92.03 
A,T,Y45-54,PTP_RT,EE	94.86 
A,T,Y45-54,PTP_RT,FI	90.04 
A,T,Y45-54,PTP_RT,NO	78.93 
A,T,Y45-54,PTP_RT,RS	98.25 
A,T,Y45-54,PTP_TIME,AT	1:32 
A,T,Y45-54,PTP_TIME,BG	1:37 
A,T,Y45-54,PTP_TIME,DE	1:30 
A,T,Y45-54,PTP_TIME,EE	1:04 
A,T,Y45-54,PTP_TIME,FI	1:27 
A,T,Y45-54,PTP_TIME,NO	1:37 
A,T,Y45-54,PTP_TIME,RS	1:43 
A,T,Y45-54,TIME_SP,AT	1:25 
A,T,Y45-54,TIME_SP,BG	1:36 
A,T,Y45-54,TIME_SP,DE	1:23 
A,T,Y45-54,TIME_SP,EE	1:01 
A,T,Y45-54,TIME_SP,FI	1:18 
A,T,Y45-54,TIME_SP,NO	1:16 
A,T,Y45-54,TIME_SP,RS	1:41 
A,T,Y45-64,PTP_RT,AT	92.54 
A,T,Y45-64,PTP_RT,BG	98.79 
A,T,Y45-64,PTP_RT,DE	92.71 
A,T,Y45-64,PTP_RT,EE	94.01 
A,T,Y45-64,PTP_RT,FI	89.47 
A,T,Y45-64,PTP_RT,NO	79.53 
A,T,Y45-64,PTP_RT,RS	98.40 
A,T,Y45-64,PTP_TIME,AT	1:37 
A,T,Y45-64,PTP_TIME,BG	1:41 
A,T,Y45-64,PTP_TIME,DE	1:36 
A,T,Y45-64,PTP_TIME,EE	1:12 
A,T,Y45-64,PTP_TIME,FI	1:32 
A,T,Y45-64,PTP_TIME,NO	1:44 
A,T,Y45-64,PTP_TIME,RS	1:48 
A,T,Y45-64,TIME_SP,AT	1:30 
A,T,Y45-64,TIME_SP,BG	1:40 
A,T,Y45-64,TIME_SP,DE	1:29 
A,T,Y45-64,TIME_SP,EE	1:07 
A,T,Y45-64,TIME_SP,FI	1:22 
A,T,Y45-64,TIME_SP,NO	1:23 
A,T,Y45-64,TIME_SP,RS	1:46 
A,T,Y55-64,PTP_RT,AT	92.70 
A,T,Y55-64,PTP_RT,BG	99.04 
A,T,Y55-64,PTP_RT,DE	93.32 
A,T,Y55-64,PTP_RT,EE	93.14 
A,T,Y55-64,PTP_RT,FI	88.94 
A,T,Y55-64,PTP_RT,NO	80.22 
A,T,Y55-64,PTP_RT,RS	98.54 
A,T,Y55-64,PTP_TIME,AT	1:43 
A,T,Y55-64,PTP_TIME,BG	1:45 
A,T,Y55-64,PTP_TIME,DE	1:41 
A,T,Y55-64,PTP_TIME,EE	1:19 
A,T,Y55-64,PTP_TIME,FI	1:37 
A,T,Y55-64,PTP_TIME,NO	1:53 
A,T,Y55-64,PTP_TIME,RS	1:53 
A,T,Y55-64,TIME_SP,AT	1:35 
A,T,Y55-64,TIME_SP,BG	1:44 
A,T,Y55-64,TIME_SP,DE	1:35 
A,T,Y55-64,TIME_SP,EE	1:14 
A,T,Y55-64,TIME_SP,FI	1:26 
A,T,Y55-64,TIME_SP,NO	1:31 
A,T,Y55-64,TIME_SP,RS	1:52 
A,T,Y65-74,PTP_RT,AT	95.32 
A,T,Y65-74,PTP_RT,BG	98.59 
A,T,Y65-74,PTP_RT,DE	94.70 
A,T,Y65-74,PTP_RT,EE	96.67 
A,T,Y65-74,PTP_RT,FI	91.19 
A,T,Y65-74,PTP_RT,NO	87.07 
A,T,Y65-74,PTP_RT,RS	98.55 
A,T,Y65-74,PTP_TIME,AT	2:02 
A,T,Y65-74,PTP_TIME,BG	1:59 
A,T,Y65-74,PTP_TIME,DE	1:54 
A,T,Y65-74,PTP_TIME,EE	1:27 
A,T,Y65-74,PTP_TIME,FI	1:38 
A,T,Y65-74,PTP_TIME,NO	2:20 
A,T,Y65-74,PTP_TIME,RS	2:17 
A,T,Y65-74,TIME_SP,AT	1:56 
A,T,Y65-74,TIME_SP,BG	1:58 
A,T,Y65-74,TIME_SP,DE	1:48 
A,T,Y65-74,TIME_SP,EE	1:25 
A,T,Y65-74,TIME_SP,FI	1:29 
A,T,Y65-74,TIME_SP,NO	2:02 
A,T,Y65-74,TIME_SP,RS	2:15 
A,T,Y_GE60,PTP_RT,AT	96.05 
A,T,Y_GE60,PTP_RT,BG	99.11 
A,T,Y_GE60,PTP_RT,DE	94.74 
A,T,Y_GE60,PTP_RT,EE	96.07 
A,T,Y_GE60,PTP_RT,FI	92.67 
A,T,Y_GE60,PTP_RT,NO	86.27 
A,T,Y_GE60,PTP_RT,RS	98.55 
A,T,Y_GE60,PTP_TIME,AT	2:01 
A,T,Y_GE60,PTP_TIME,BG	1:58 
A,T,Y_GE60,PTP_TIME,DE	1:53 
A,T,Y_GE60,PTP_TIME,EE	1:25 
A,T,Y_GE60,PTP_TIME,FI	1:36 
A,T,Y_GE60,PTP_TIME,NO	2:19 
A,T,Y_GE60,PTP_TIME,RS	2:15 
A,T,Y_GE60,TIME_SP,AT	1:56 
A,T,Y_GE60,TIME_SP,BG	1:56 
A,T,Y_GE60,TIME_SP,DE	1:47 
A,T,Y_GE60,TIME_SP,EE	1:21 
A,T,Y_GE60,TIME_SP,FI	1:29 
A,T,Y_GE60,TIME_SP,NO	2:00 
A,T,Y_GE60,TIME_SP,RS	2:13 
A,T,Y_GE65,PTP_RT,AT	96.90 
A,T,Y_GE65,PTP_RT,BG	98.97 
A,T,Y_GE65,PTP_RT,DE	95.09 
A,T,Y_GE65,PTP_RT,EE	96.76 
A,T,Y_GE65,PTP_RT,FI	93.08 
A,T,Y_GE65,PTP_RT,NO	88.10 
A,T,Y_GE65,PTP_RT,RS	98.76 
A,T,Y_GE65,PTP_TIME,AT	2:04 
A,T,Y_GE65,PTP_TIME,BG	2:01 
A,T,Y_GE65,PTP_TIME,DE	1:57 
A,T,Y_GE65,PTP_TIME,EE	1:27 
A,T,Y_GE65,PTP_TIME,FI	1:36 
A,T,Y_GE65,PTP_TIME,NO	2:25 
A,T,Y_GE65,PTP_TIME,RS	2:19 
A,T,Y_GE65,TIME_SP,AT	2:00 
A,T,Y_GE65,TIME_SP,BG	2:00 
A,T,Y_GE65,TIME_SP,DE	1:51 
A,T,Y_GE65,TIME_SP,EE	1:24 
A,T,Y_GE65,TIME_SP,FI	1:30 
A,T,Y_GE65,TIME_SP,NO	2:08 
A,T,Y_GE65,TIME_SP,RS	2:18 
A,T,Y_GE75,PTP_RT,AT	98.44 
A,T,Y_GE75,PTP_RT,BG	99.52 
A,T,Y_GE75,PTP_RT,DE	95.97 
A,T,Y_GE75,PTP_RT,EE	96.86 
A,T,Y_GE75,PTP_RT,FI	95.68 
A,T,Y_GE75,PTP_RT,NO	91.96 
A,T,Y_GE75,PTP_RT,RS	99.10 
A,T,Y_GE75,PTP_TIME,AT	2:06 
A,T,Y_GE75,PTP_TIME,BG	2:04 
A,T,Y_GE75,PTP_TIME,DE	2:04 
A,T,Y_GE75,PTP_TIME,EE	1:27 
A,T,Y_GE75,PTP_TIME,FI	1:34 
A,T,Y_GE75,PTP_TIME,NO	2:45 
A,T,Y_GE75,PTP_TIME,RS	2:24 
A,T,Y_GE75,TIME_SP,AT	2:04 
A,T,Y_GE75,TIME_SP,BG	2:03 
A,T,Y_GE75,TIME_SP,DE	1:59 
A,T,Y_GE75,TIME_SP,EE	1:24 
A,T,Y_GE75,TIME_SP,FI	1:30 
A,T,Y_GE75,TIME_SP,NO	2:32 
A,T,Y_GE75,TIME_SP,RS	2:22 
